       1.,     740.000
       2.,     740.000
       3.,     740.000
       4.,     740.000
       5.,     300.000
       6.,     300.000
       7.,     300.000
       8.,     300.000
       9.,     200.000
      10.,     200.000
      11.,     200.000
      12.,     200.000
      13.,     200.000
      14.,     200.000
      15.,     200.000
      16.,     200.000
      17.,     200.000
      18.,     200.000
      19.,     200.000
      20.,     200.000
      21.,     200.000
      22.,     200.000
      23.,     200.000
      24.,     200.000
      25.,     200.000
      26.,     200.000
      27.,     200.000
      28.,     200.000
      29.,     200.000
      30.,     200.000
      31.,     200.000
      32.,     200.000
      33.,     200.000
      34.,     200.000
      35.,     200.000
      36.,     200.000
      37.,     200.000
      38.,     200.000
      39.,     200.000
      40.,     200.000
      41.,     200.000
      42.,     200.000
      43.,     200.000
      44.,     200.000
      45.,     200.000
      46.,     200.000
      47.,     200.000
      48.,     200.000
      49.,     200.000
      50.,     200.000
      51.,     200.000
      52.,     200.000
      53.,     200.000
      54.,     200.000
      55.,     200.000
      56.,     200.000
      57.,     740.000
      58.,     740.000
      59.,     740.000
      60.,     740.000
      61.,     300.000
      62.,     300.000
      63.,     300.000
      64.,     300.000
      65.,     200.000
      66.,     200.000
      67.,     200.000
      68.,     200.000
      69.,     200.000
      70.,     200.000
      71.,     200.000
      72.,     200.000
      73.,     200.000
      74.,     200.000
      75.,     200.000
      76.,     200.000
      77.,     200.000
      78.,     200.000
      79.,     200.000
      80.,     200.000
      81.,     200.000
      82.,     200.000
      83.,     200.000
      84.,     200.000
      85.,     200.000
      86.,     200.000
      87.,     200.000
      88.,     200.000
      89.,     200.000
      90.,     200.000
      91.,     200.000
      92.,     200.000
      93.,     200.000
      94.,     200.000
      95.,     200.000
      96.,     200.000
      97.,     200.000
      98.,     200.000
      99.,     200.000
     100.,     200.000
     101.,     200.000
     102.,     200.000
     103.,     200.000
     104.,     200.000
     105.,     200.000
     106.,     200.000
     107.,     200.000
     108.,     200.000
     109.,     200.000
     110.,     200.000
     111.,     740.000
     112.,     740.000
     113.,     740.000
     114.,     740.000
     115.,     300.000
     116.,     300.000
     117.,     300.000
     118.,     300.000
     119.,     200.000
     120.,     200.000
     121.,     200.000
     122.,     200.000
     123.,     200.000
     124.,     200.000
     125.,     200.000
     126.,     200.000
     127.,     200.000
     128.,     200.000
     129.,     200.000
     130.,     200.000
     131.,     200.000
     132.,     200.000
     133.,     200.000
     134.,     200.000
     135.,     200.000
     136.,     200.000
     137.,     200.000
     138.,     200.000
     139.,     200.000
     140.,     200.000
     141.,     200.000
     142.,     200.000
     143.,     200.000
     144.,     300.000
     145.,     300.000
     146.,     300.000
     147.,     300.000
     148.,     200.000
     149.,     200.000
     150.,     200.000
     151.,     200.000
     152.,     200.000
     153.,     200.000
     154.,     200.000
     155.,     200.000
     156.,     200.000
     157.,     200.000
     158.,     200.000
     159.,     740.000
     160.,     200.000
     161.,     200.000
     162.,     740.000
     163.,     200.000
     164.,     200.000
     165.,     740.000
     166.,     740.000
     167.,     740.000
     168.,     740.000
     169.,     740.000
     170.,     740.000
     171.,     200.000
     172.,     200.000
     173.,     200.000
     174.,     200.000
     175.,     200.000
     176.,     200.000
     177.,     200.000
     178.,     200.000
     179.,     300.000
     180.,     300.000
     181.,     300.000
     182.,     300.000
     183.,     200.000
     184.,     200.000
     185.,     200.000
     186.,     200.000
     187.,     740.000
     188.,     740.000
     189.,     740.000
     190.,     740.000
     191.,     300.000
     192.,     300.000
     193.,     300.000
     194.,     300.000
     195.,     200.000
     196.,     200.000
     197.,     200.000
     198.,     200.000
     199.,     200.000
     200.,     200.000
     201.,     200.000
     202.,     200.000
     203.,     200.000
     204.,     200.000
     205.,     740.000
     206.,     740.000
     207.,     740.000
     208.,     740.000
     209.,     740.000
     210.,     740.000
     211.,     740.000
     212.,     740.000
     213.,     740.000
     214.,     740.000
     215.,     740.000
     216.,     740.000
     217.,     200.000
     218.,     200.000
     219.,     200.000
     220.,     200.000
     221.,     200.000
     222.,     200.000
     223.,     200.000
     224.,     200.000
     225.,     200.000
     226.,     200.000
     227.,     200.000
     228.,     200.000
     229.,     200.000
     230.,     200.000
     231.,     200.000
     232.,     200.000
     233.,     200.000
     234.,     200.000
     235.,     200.000
     236.,     200.000
     237.,     200.000
     238.,     200.000
     239.,     200.000
     240.,     200.000
     241.,     200.000
     242.,     200.000
     243.,     200.000
     244.,     200.000
     245.,     200.000
     246.,     200.000
     247.,     200.000
     248.,     200.000
     249.,     200.000
     250.,     200.000
     251.,     200.000
     252.,     200.000
     253.,     200.000
     254.,     200.000
     255.,     200.000
     256.,     200.000
     257.,     200.000
     258.,     200.000
     259.,     200.000
     260.,     200.000
     261.,     200.000
     262.,     200.000
     263.,     200.000
     264.,     200.000
     265.,     200.000
     266.,     200.000
     267.,     200.000
     268.,     200.000
     269.,     200.000
     270.,     200.000
     271.,     200.000
     272.,     200.000
     273.,     200.000
     274.,     200.000
     275.,     200.000
     276.,     200.000
     277.,     200.000
     278.,     200.000
     279.,     200.000
     280.,     200.000
     281.,     200.000
     282.,     200.000
     283.,     200.000
     284.,     200.000
     285.,     300.000
     286.,     300.000
     287.,     300.000
     288.,     740.000
     289.,     740.000
     290.,     300.000
     291.,     300.000
     292.,     740.000
     293.,     300.000
     294.,     300.000
     295.,     740.000
     296.,     300.000
     297.,     200.000
     298.,     200.000
     299.,     200.000
     300.,     200.000
     301.,     740.000
     302.,     740.000
     303.,     740.000
     304.,     740.000
     305.,     740.000
     306.,     740.000
     307.,     740.000
     308.,     740.000
     309.,     200.000
     310.,     200.000
     311.,     200.000
     312.,     200.000
     313.,     200.000
     314.,     200.000
     315.,     200.000
     316.,     200.000
     317.,     200.000
     318.,     200.000
     319.,     200.000
     320.,     200.000
     321.,     200.000
     322.,     200.000
     323.,     200.000
     324.,     200.000
     325.,     200.000
     326.,     200.000
     327.,     200.000
     328.,     200.000
     329.,     200.000
     330.,     200.000
     331.,     200.000
     332.,     200.000
     333.,     200.000
     334.,     200.000
     335.,     200.000
     336.,     200.000
