       1.,       0.740
       2.,       0.740
       3.,       0.740
       4.,       0.740
       5.,       0.300
       6.,       0.300
       7.,       0.300
       8.,       0.300
       9.,       0.200
      10.,       0.200
      11.,       0.200
      12.,       0.200
      13.,       0.200
      14.,       0.200
      15.,       0.200
      16.,       0.200
      17.,       0.200
      18.,       0.200
      19.,       0.200
      20.,       0.200
      21.,       0.200
      22.,       0.200
      23.,       0.200
      24.,       0.200
      25.,       0.200
      26.,       0.200
      27.,       0.200
      28.,       0.200
      29.,       0.200
      30.,       0.200
      31.,       0.200
      32.,       0.200
      33.,       0.200
      34.,       0.200
      35.,       0.200
      36.,       0.200
      37.,       0.200
      38.,       0.200
      39.,       0.200
      40.,       0.200
      41.,       0.200
      42.,       0.200
      43.,       0.200
      44.,       0.200
      45.,       0.200
      46.,       0.200
      47.,       0.200
      48.,       0.200
      49.,       0.200
      50.,       0.200
      51.,       0.200
      52.,       0.200
      53.,       0.200
      54.,       0.200
      55.,       0.200
      56.,       0.200
      57.,       0.740
      58.,       0.740
      59.,       0.740
      60.,       0.740
      61.,       0.300
      62.,       0.300
      63.,       0.300
      64.,       0.300
      65.,       0.200
      66.,       0.200
      67.,       0.200
      68.,       0.200
      69.,       0.200
      70.,       0.200
      71.,       0.200
      72.,       0.200
      73.,       0.200
      74.,       0.200
      75.,       0.200
      76.,       0.200
      77.,       0.200
      78.,       0.200
      79.,       0.200
      80.,       0.200
      81.,       0.200
      82.,       0.200
      83.,       0.200
      84.,       0.200
      85.,       0.200
      86.,       0.200
      87.,       0.200
      88.,       0.200
      89.,       0.200
      90.,       0.200
      91.,       0.200
      92.,       0.200
      93.,       0.200
      94.,       0.200
      95.,       0.200
      96.,       0.200
      97.,       0.200
      98.,       0.200
      99.,       0.200
     100.,       0.200
     101.,       0.200
     102.,       0.200
     103.,       0.200
     104.,       0.200
     105.,       0.200
     106.,       0.200
     107.,       0.200
     108.,       0.200
     109.,       0.200
     110.,       0.200
     111.,       0.740
     112.,       0.740
     113.,       0.740
     114.,       0.740
     115.,       0.300
     116.,       0.300
     117.,       0.300
     118.,       0.300
     119.,       0.200
     120.,       0.200
     121.,       0.200
     122.,       0.200
     123.,       0.200
     124.,       0.200
     125.,       0.200
     126.,       0.200
     127.,       0.200
     128.,       0.200
     129.,       0.200
     130.,       0.200
     131.,       0.200
     132.,       0.200
     133.,       0.200
     134.,       0.200
     135.,       0.200
     136.,       0.200
     137.,       0.200
     138.,       0.200
     139.,       0.200
     140.,       0.200
     141.,       0.200
     142.,       0.200
     143.,       0.200
     144.,       0.300
     145.,       0.300
     146.,       0.300
     147.,       0.300
     148.,       0.200
     149.,       0.200
     150.,       0.200
     151.,       0.200
     152.,       0.200
     153.,       0.200
